	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
340	350.315	15	322	0.75	
341	350.425	1	821	0.05	
342	350.656	15	323	0.75	
343	350.888	20	286	1.0	
344	351.357	1	822	0.05	
345	351.671	2	642	0.1	
346	352.153	2	643	0.1	
347	353.021	3	540	0.15	
348	353.461	1	823	0.05	
349	353.808	2	644	0.1	
350	354.629	1	824	0.05	
351	354.869	2	645	0.1	
352	355.788	2	646	0.1	
353	356.175	1	825	0.05	
354	356.25	1	826	0.05	
355	356.43	20	287	1.0	
356	357.858	2	647	0.1	
357	358.862	6	412	0.3	
358	358.902	2	648	0.1	
359	358.988	1	827	0.05	
360	360.483	3	541	0.15	
361	360.741	8	391	0.4	
362	361.152	1	828	0.05	
363	361.237	20	288	1.0	
364	361.794	1	829	0.05	
365	362.198	3	542	0.15	
366	363.448	1	830	0.05	
367	364.443	5	438	0.25	
368	364.491	5	439	0.25	
369	364.529	3	543	0.15	
370	365.444	3	544	0.15	
371	365.774	5	440	0.25	
372	365.844	6	413	0.3	
373	366.17	20	289	1.0	
374	366.393	5	441	0.25	
375	366.547	1	831	0.05	
376	367.257	20	290	1.0	
377	367.404	1	832	0.05	
378	368.407	1	833	0.05	
379	369.074	1	834	0.05	
380	369.184	1	835	0.05	
381	369.849	1	836	0.05	
382	371.164	20	291	1.0	
383	371.569	2	649	0.1	
384	371.72	20	292	1.0	
385	372.08	40	224	2.0	
386	373.118	20	293	1.0	
387	374.196	2	650	0.1	
388	374.546	3	545	0.15	
389	375.687	10	358	0.5	
390	376.205	3	546	0.15	
391	376.337	15	324	0.75	
392	377.549	1	837	0.05	
393	377.878	1	838	0.05	
394	378.07	1	839	0.05	
395	378.323	10	359	0.5	
396	378.732	3	547	0.15	
397	380.099	15	325	0.75	
398	380.568	1	840	0.05	
399	380.729	10	360	0.5	
400	381.105	40	225	2.0	
401	381.516	1	841	0.05	
402	382.335	2	651	0.1	
403	382.627	2	652	0.1	
404	382.977	10	361	0.5	
405	384.858	6	414	0.3	
406	384.987	50	182	2.5	
407	385.853	20	294	1.0	
408	386.963	20	295	1.0	
409	388.367	1	842	0.05	
410	388.5	20	296	1.0	
411	388.545	4	487	0.2	
412	390.534	1	843	0.05	
413	390.585	10	362	0.5	
414	390.791	100	120	5.0	
415	391.66	1	844	0.05	
416	392.078	1	845	0.05	
417	392.68	1	846	0.05	
418	393.322	1	847	0.05	
419	393.766	2	653	0.1	
420	393.892	15	326	0.75	
421	394.221	3	548	0.15	
422	394.357	20	297	1.0	
423	395.161	5	442	0.25	
424	395.473	20	298	1.0	
425	397.258	50	183	2.5	
426	397.559	4	488	0.2	
427	397.898	2	654	0.1	
428	398.041	2	655	0.1	
429	398.121	1	848	0.05	
430	399.033	60	172	3.0	
431	399.605	3	549	0.15	
432	400.055	5	443	0.25	
433	400.235	80	157	4.0	
