	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
170	399.53	10	801	0.01	
171	399.57	10	802	0.01	
172	399.86	10	803	0.01	
173	399.93	10	804	0.01	
174	401.38	10	805	0.01	
175	401.4	20	725	0.02	
176	402.0	20	726	0.02	
177	403.73	50	622	0.05	
178	403.76	150	509	0.15	
179	403.77	50	623	0.05	
180	404.23	100	563	0.1	
181	404.26	500	331	0.5	
182	404.57	20	727	0.02	
183	406.4	500	332	0.5	
184	406.48	150	510	0.15	
185	406.88	300	420	0.3	
186	406.92	300	421	0.3	
187	406.94	50	624	0.05	
188	407.94	20	728	0.02	
189	408.01	500	333	0.5	
190	411.19	10	806	0.01	
191	411.21	150	511	0.15	
192	411.27	200	477	0.2	
193	411.29	100	564	0.1	
194	412.69	20	729	0.02	
195	412.81	300	422	0.3	
196	413.05	200	478	0.2	
197	413.11	700	270	0.7	
198	416.48	500	334	0.5	
199	416.61	300	423	0.3	
200	417.4	20	730	0.02	
201	417.44	700	271	0.7	
202	417.52	600	310	0.6	
203	417.55	400	393	0.4	
204	419.64	150	512	0.15	
205	419.81	700	272	0.7	
206	420.33	20	731	0.02	
207	420.33	20	732	0.02	
208	420.33	20	733	0.02	
209	423.23	10	807	0.01	
210	424.95	20	734	0.02	
211	425.24	20	735	0.02	
212	425.28	20	736	0.02	
213	425.65	20	737	0.02	
214	425.65	20	738	0.02	
215	425.97	10	808	0.01	
216	426.25	20	739	0.02	
217	426.73	10	809	0.01	
218	426.77	50	625	0.05	
219	426.8	700	273	0.7	
220	426.97	700	274	0.7	
221	427.02	500	335	0.5	
222	427.47	500	336	0.5	
223	427.52	10	810	0.01	
224	427.56	700	275	0.7	
225	427.89	50	626	0.05	
226	427.93	150	513	0.15	
227	428.32	100	565	0.1	
228	428.85	50	627	0.05	
